Date,Signal,Next Day Open,Close,Cash,Stocks,Equity,Buy & Hold
2020-01-02,0,385.0,394.4,100.0,0.0,100.0,100.0
2020-01-03,0,396.0,396.4,100.0,0.0,100.0,100.50709939148072
2020-01-07,0,393.4,392.0,100.0,0.0,100.0,99.39148073022312
2020-01-08,0,397.6,392.4,100.0,0.0,100.0,99.49290060851926
2020-01-09,0,402.0,400.0,100.0,0.0,100.0,101.41987829614605
2020-01-10,0,383.0,383.6,100.0,0.0,100.0,97.26166328600407
2020-01-13,0,376.0,377.6,100.0,0.0,100.0,95.74036511156187
2020-01-14,0,385.0,385.0,100.0,0.0,100.0,97.61663286004057
2020-01-15,0,390.4,390.4,100.0,0.0,100.0,98.98580121703854
2020-01-16,0,382.2,389.4,100.0,0.0,100.0,98.73225152129817
2020-01-17,0,378.6,384.8,100.0,0.0,100.0,97.5659229208925
2020-01-20,0,380.0,382.8,100.0,0.0,100.0,97.05882352941177
2020-01-21,0,389.8,387.2,100.0,0.0,100.0,98.17444219066937
2020-01-22,0,383.4,380.6,100.0,0.0,100.0,96.50101419878297
2020-01-23,0,378.4,378.4,100.0,0.0,100.0,95.94320486815415
2020-01-24,0,361.4,379.0,100.0,0.0,100.0,96.09533468559839
2020-01-27,0,366.0,362.4,100.0,0.0,100.0,91.88640973630831
2020-01-28,0,359.0,359.8,100.0,0.0,100.0,91.22718052738337
2020-01-29,0,364.6,363.8,100.0,0.0,100.0,92.24137931034484
2020-01-30,0,369.4,368.8,100.0,0.0,100.0,93.50912778904666
2020-01-31,0,372.0,371.2,100.0,0.0,100.0,94.11764705882354
2020-02-03,0,370.8,370.6,100.0,0.0,100.0,93.96551724137932
2020-02-04,0,364.0,370.0,100.0,0.0,100.0,93.8133874239351
2020-02-05,0,387.2,381.4,100.0,0.0,100.0,96.70385395537525
2020-02-06,0,390.0,389.6,100.0,0.0,100.0,98.78296146044626
2020-02-07,0,390.0,390.4,100.0,0.0,100.0,98.98580121703854
2020-02-10,0,394.0,392.0,100.0,0.0,100.0,99.39148073022312
2020-02-11,0,389.2,394.6,100.0,0.0,100.0,100.05070993914808
2020-02-12,0,375.6,374.2,100.0,0.0,100.0,94.87829614604462
2020-02-13,0,380.0,377.4,100.0,0.0,100.0,95.6896551724138
2020-02-14,0,375.6,372.8,100.0,0.0,100.0,94.52332657200812
2020-02-17,0,371.0,374.0,100.0,0.0,100.0,94.82758620689656
2020-02-18,0,365.0,365.0,100.0,0.0,100.0,92.54563894523326
2020-02-19,0,370.0,363.8,100.0,0.0,100.0,92.24137931034484
2020-02-20,0,370.2,370.2,100.0,0.0,100.0,93.86409736308316
2020-02-21,0,367.4,374.8,100.0,0.0,100.0,95.03042596348885
2020-02-24,0,370.6,363.4,100.0,0.0,100.0,92.13995943204868
2020-02-25,0,344.6,337.8,100.0,0.0,100.0,85.64908722109534
2020-02-26,0,326.8,333.4,100.0,0.0,100.0,84.53346855983773
2020-02-27,0,321.0,324.2,100.0,0.0,100.0,82.20081135902637
2020-02-28,0,304.0,298.0,100.0,0.0,100.0,75.5578093306288
2020-03-02,0,305.0,296.8,100.0,0.0,100.0,75.25354969574038
2020-03-03,0,331.0,330.4,100.0,0.0,100.0,83.77281947261663
2020-03-04,0,325.0,317.2,100.0,0.0,100.0,80.42596348884382
2020-03-05,0,300.6,309.2,100.0,0.0,100.0,78.39756592292089
2020-03-06,0,296.6,301.8,100.0,0.0,100.0,76.5212981744422
2020-03-09,0,263.6,263.6,100.0,0.0,100.0,66.83569979716025
2020-03-10,0,255.6,243.8,100.0,0.0,100.0,61.81541582150102
2020-03-11,0,213.0,229.6,100.0,0.0,100.0,58.21501014198783
2020-03-12,0,208.0,192.1,100.0,0.0,100.0,48.706896551724135
2020-03-13,0,210.0,208.4,100.0,0.0,100.0,52.83975659229209
2020-03-16,0,208.4,198.2,100.0,0.0,100.0,50.25354969574036
2020-03-17,0,238.0,233.4,100.0,0.0,100.0,59.17849898580122
2020-03-18,0,244.8,242.0,100.0,0.0,100.0,61.35902636916836
2020-03-19,0,255.0,241.4,100.0,0.0,100.0,61.20689655172414
2020-03-20,0,248.4,248.4,100.0,0.0,100.0,62.9817444219067
2020-03-23,0,237.0,224.0,100.0,0.0,100.0,56.79513184584179
2020-03-24,0,233.0,225.0,100.0,0.0,100.0,57.048681541582155
2020-03-25,0,219.4,219.4,100.0,0.0,100.0,55.62880324543611
2020-03-26,0,231.0,225.6,100.0,0.0,100.0,57.20081135902637
2020-03-27,0,225.0,222.0,100.0,0.0,100.0,56.28803245436106
2020-03-30,0,221.0,224.4,100.0,0.0,100.0,56.896551724137936
2020-03-31,0,218.6,221.8,100.0,0.0,100.0,56.23732251521299
2020-04-01,0,214.2,212.4,100.0,0.0,100.0,53.853955375253555
2020-04-02,0,209.4,213.6,100.0,0.0,100.0,54.15821501014199
2020-04-03,0,222.0,217.6,100.0,0.0,100.0,55.17241379310345
2020-04-06,-1,230.0,228.0,100.0,0.0,100.0,57.809330628803245
2020-04-07,0,231.0,229.6,100.0,0.0,100.0,58.21501014198783
