Date,Signal,Next Day Open,Close,Cash,Stocks,Equity,Buy & Hold
2020-01-02,0,276.112,275.924,100.0,0.0,100.0,100.0
2020-01-03,0,276.211,275.152,100.0,0.0,100.0,99.72021281222365
2020-01-07,0,272.747,273.034,100.0,0.0,100.0,98.95261013902379
2020-01-08,0,273.232,270.441,100.0,0.0,100.0,98.01285861324132
2020-01-09,0,278.518,277.656,100.0,0.0,100.0,100.6277090793117
2020-01-10,0,276.884,274.192,100.0,0.0,100.0,99.37229092068831
2020-01-13,0,279.487,279.577,100.0,0.0,100.0,101.32391528101941
2020-01-14,0,278.428,277.557,100.0,0.0,100.0,100.59182963424712
2020-01-15,0,271.787,272.46,100.0,0.0,100.0,98.7445818413766
2020-01-16,0,244.172,271.599,100.0,0.0,100.0,98.43253939490585
2020-01-17,0,258.514,256.396,100.0,0.0,100.0,92.92268885635175
2020-01-20,0,271.015,270.827,100.0,0.0,100.0,98.1527522071295
2020-01-21,0,271.213,268.224,100.0,0.0,100.0,97.20937649497688
2020-01-22,0,263.611,265.145,100.0,0.0,100.0,96.09348951160464
2020-01-23,0,262.651,263.611,100.0,0.0,100.0,95.53753932242212
2020-01-24,0,266.591,265.531,100.0,0.0,100.0,96.23338310549282
2020-01-27,0,261.206,260.721,100.0,0.0,100.0,94.49014946144591
2020-01-28,0,266.492,265.818,100.0,0.0,100.0,96.3373972543164
2020-01-29,0,266.492,266.788,100.0,0.0,100.0,96.68894333222192
2020-01-30,0,267.462,267.363,100.0,0.0,100.0,96.89733404850611
2020-01-31,0,269.956,270.926,100.0,0.0,100.0,98.18863165219408
2020-02-03,0,282.368,282.368,100.0,0.0,100.0,102.33542569693104
2020-02-04,0,291.513,293.434,100.0,0.0,100.0,106.34595033414999
2020-02-05,0,297.759,296.324,100.0,0.0,100.0,107.3933401951262
2020-02-06,0,301.421,301.807,100.0,0.0,100.0,109.38048158188488
2020-02-07,0,299.115,297.086,100.0,0.0,100.0,107.66950319653239
2020-02-10,0,301.134,298.917,100.0,0.0,100.0,108.33309172090866
2020-02-11,0,299.204,298.729,100.0,0.0,100.0,108.26495701714964
2020-02-12,0,301.223,301.322,100.0,0.0,100.0,109.20470854293211
2020-02-13,0,307.192,306.618,100.0,0.0,100.0,111.1240776445688
2020-02-14,0,315.179,313.635,100.0,0.0,100.0,113.66716922050999
2020-02-17,0,313.061,313.635,100.0,0.0,100.0,113.66716922050999
2020-02-18,0,317.486,316.526,100.0,0.0,100.0,114.71492150012322
2020-02-19,0,318.06,318.258,100.0,0.0,100.0,115.34263057943491
2020-02-20,0,315.565,316.041,100.0,0.0,100.0,114.53914846117047
2020-02-21,0,315.179,318.446,100.0,0.0,100.0,115.41076528319394
2020-02-24,0,304.212,308.053,100.0,0.0,100.0,111.64414838868674
2020-02-25,0,290.167,295.651,100.0,0.0,100.0,107.14943245241444
2020-02-26,0,296.324,296.126,100.0,0.0,100.0,107.32158130499703
2020-02-27,0,265.531,281.408,100.0,0.0,100.0,101.98750380539569
2020-02-28,0,276.983,267.937,100.0,0.0,100.0,97.1053623461533
2020-03-02,0,283.813,273.618,100.0,0.0,100.0,99.16426262304113
2020-03-03,0,288.91,294.206,100.0,0.0,100.0,106.62573752192634
2020-03-04,0,291.513,284.387,100.0,0.0,100.0,103.06714892506632
2020-03-05,0,283.427,286.317,100.0,0.0,100.0,103.7666168945072
2020-03-06,0,255.911,282.081,100.0,0.0,100.0,102.23141154810746
2020-03-09,0,264.571,259.761,100.0,0.0,100.0,94.14222756991056
2020-03-10,0,260.721,260.048,100.0,0.0,100.0,94.24624171873415
2020-03-11,0,219.358,241.479,100.0,0.0,100.0,87.51649004798423
2020-03-12,0,221.278,207.906,100.0,0.0,100.0,75.34900914744641
2020-03-13,0,226.959,234.65,100.0,0.0,100.0,85.04153317580203
2020-03-16,0,252.06,242.44,100.0,0.0,100.0,87.8647743581566
2020-03-17,0,259.276,258.415,100.0,0.0,100.0,93.65441208448705
2020-03-18,0,248.507,248.507,100.0,0.0,100.0,90.06356822893261
2020-03-19,0,270.342,263.126,100.0,0.0,100.0,95.36176628346935
2020-03-20,0,247.349,256.396,100.0,0.0,100.0,92.92268885635175
2020-03-23,0,266.591,255.139,100.0,0.0,100.0,92.46712862962265
2020-03-24,0,273.232,266.115,100.0,0.0,100.0,96.44503558951016
2020-03-25,0,265.442,267.076,100.0,0.0,100.0,96.79331989968253
2020-03-26,0,271.787,270.441,100.0,0.0,100.0,98.01285861324132
2020-03-27,0,269.382,268.422,100.0,0.0,100.0,97.28113538510605
2020-03-30,0,272.272,270.253,100.0,0.0,100.0,97.94472390948232
2020-03-31,0,272.747,278.141,100.0,0.0,100.0,100.80348211826445
2020-04-01,0,271.401,271.401,100.0,0.0,100.0,98.36078050477668
2020-04-02,0,278.042,276.884,100.0,0.0,100.0,100.34792189153536
2020-04-03,0,293.434,285.733,100.0,0.0,100.0,103.55496441048984
2020-04-06,0,316.526,306.133,100.0,0.0,100.0,110.94830460561603
2020-04-07,0,283.813,291.217,100.0,0.0,100.0,105.54246821588553
2020-04-08,0,318.446,297.185,100.0,0.0,100.0,107.70538264159697
2020-04-09,0,318.446,316.526,100.0,0.0,100.0,114.71492150012322
2020-04-14,0,330.67,329.027,100.0,0.0,100.0,119.2455168814601
2020-04-15,0,329.799,329.225,100.0,0.0,100.0,119.3172757715893
2020-04-16,0,325.473,321.524,100.0,0.0,100.0,116.52628984792915
2020-04-17,0,326.146,326.621,100.0,0.0,100.0,118.37353764079964
2020-04-20,0,329.611,332.105,100.0,0.0,100.0,120.36104144619534
2020-04-21,0,323.256,323.256,100.0,0.0,100.0,117.15399892724082
2020-04-22,0,329.997,333.837,100.0,0.0,100.0,120.98875052550703
2020-04-23,0,338.271,341.251,100.0,0.0,100.0,123.67572230034357
2020-04-24,0,353.564,349.624,100.0,0.0,100.0,126.71025354807847
2020-04-27,0,354.336,354.049,100.0,0.0,100.0,128.31395601687422
2020-04-28,0,345.487,345.487,100.0,0.0,100.0,125.21092764674331
2020-04-29,0,348.941,347.506,100.0,0.0,100.0,125.94265087487858
2020-04-30,0,337.687,344.042,100.0,0.0,100.0,124.6872327162552
2020-05-04,0,346.635,344.329,100.0,0.0,100.0,124.79124686507879
2020-05-05,0,347.793,343.943,100.0,0.0,100.0,124.65135327119062
2020-05-06,0,346.348,346.348,100.0,0.0,100.0,125.52297009321408
2020-05-07,0,345.576,342.112,100.0,0.0,100.0,123.98776474681435
2020-05-08,0,344.428,341.439,100.0,0.0,100.0,123.7438570041026
2020-05-11,0,347.12,349.238,100.0,0.0,100.0,126.57035995419028
2020-05-12,0,356.929,358.661,100.0,0.0,100.0,129.98543077079196
2020-05-13,0,362.798,365.104,100.0,0.0,100.0,132.32049404908597
2020-05-14,0,356.068,355.969,100.0,0.0,100.0,129.00979979994491
2020-05-15,0,361.165,357.028,100.0,0.0,100.0,129.39360113654485
2020-05-18,0,373.379,370.588,100.0,0.0,100.0,134.30799785448167
2020-05-19,0,367.322,365.302,100.0,0.0,100.0,132.39225293921515
2020-05-20,0,379.833,380.021,100.0,0.0,100.0,137.72669285745351
2020-05-21,0,375.21,377.714,100.0,0.0,100.0,136.89059306185763
2020-05-22,0,380.407,378.486,100.0,0.0,100.0,137.17038024963395
2020-05-25,0,384.831,382.426,100.0,0.0,100.0,138.59830967947696
2020-05-26,0,397.342,397.342,100.0,0.0,100.0,144.00414606920745
2020-05-27,0,374.349,367.035,100.0,0.0,100.0,133.02032443716388
2020-05-28,0,395.412,383.871,100.0,0.0,100.0,139.12200460996505
2020-05-29,0,389.641,388.483,100.0,0.0,100.0,140.79347936388282
2020-06-01,0,380.981,381.852,100.0,0.0,100.0,138.39028138182977
2020-06-02,0,375.21,373.478,100.0,0.0,100.0,135.35538771545788
2020-06-03,0,371.944,373.379,100.0,0.0,100.0,135.3195082703933
2020-06-04,0,379.536,377.714,100.0,0.0,100.0,136.89059306185763
2020-06-05,0,371.459,375.784,100.0,0.0,100.0,136.19112509241674
2020-06-08,0,357.889,356.741,100.0,0.0,100.0,129.28958698772126
2020-06-09,-1,373.765,371.271,100.0,0.0,100.0,134.5555297835636
2020-06-10,0,363.758,378.289,100.0,0.0,100.0,137.09898377814181
2020-06-12,0,360.779,364.916,100.0,0.0,100.0,132.25235934532697
2020-06-15,0,363.471,358.948,100.0,0.0,100.0,130.08944491961554
2020-06-16,0,369.242,364.916,100.0,0.0,100.0,132.25235934532697
2020-06-17,0,372.706,372.706,100.0,0.0,100.0,135.07560052768156
2020-06-18,0,359.245,372.617,100.0,0.0,100.0,135.0433452689871
2020-06-19,0,375.21,377.804,100.0,0.0,100.0,136.92321073918905
2020-06-22,0,391.859,391.661,100.0,0.0,100.0,141.94524579231964
2020-06-23,0,394.452,388.681,100.0,0.0,100.0,140.86523825401198
2020-06-24,0,392.532,392.146,100.0,0.0,100.0,142.12101883127238
2020-06-25,0,399.262,396.956,100.0,0.0,100.0,143.8642524753193
2020-06-26,0,379.061,380.308,100.0,0.0,100.0,137.8307070062771
2020-06-29,0,384.831,386.375,100.0,0.0,100.0,140.0295008770531
2020-06-30,0,380.506,379.922,100.0,0.0,100.0,137.69081341238893
2020-07-01,1,389.542,387.909,100.0,0.0,100.0,140.58545106623563
2020-07-02,0,391.562,389.542,0.0,0.25671172813201143,99.99999999999999,141.17728070048273
2020-07-03,0,394.264,390.602,0.0,0.25671172813201143,100.27211443181992,141.56144445571968
2020-07-06,0,389.641,389.641,0.0,0.25671172813201143,100.02541446108508,141.21316014554733
2020-07-07,0,389.067,389.067,0.0,0.25671172813201143,99.87806192913729,141.00513184790015
2020-07-08,0,384.059,383.97,0.0,0.25671172813201143,98.56960225084843,139.15788405502965
2020-07-09,-1,366.837,371.271,0.0,0.25671172813201143,95.30962001530001,134.5555297835636
2020-07-10,0,368.48,365.589,94.17136021276268,0.0,94.17136021276268,132.49626708803873
2020-07-13,0,352.989,355.484,94.17136021276268,0.0,94.17136021276268,128.83402676099215
2020-07-14,0,343.844,340.478,94.17136021276268,0.0,94.17136021276268,123.39557269393022
2020-07-15,0,352.118,351.158,94.17136021276268,0.0,94.17136021276268,127.266203737261
2020-07-16,0,355.395,354.336,94.17136021276268,0.0,94.17136021276268,128.4179701656978
2020-07-17,0,357.889,356.929,94.17136021276268,0.0,94.17136021276268,129.35772169148026
2020-07-20,0,381.941,378.19,94.17136021276268,0.0,94.17136021276268,137.06310433307723
2020-07-21,1,366.837,366.55,94.17136021276268,0.0,94.17136021276268,132.8445513982111
2020-07-22,0,370.499,368.48,0.0,0.25671172813201143,94.59313758208357,133.54401936765197
2020-07-23,0,367.609,372.805,0.0,0.25671172813201143,95.70341580625453,135.1114799727461
2020-07-24,0,373.29,373.29,0.0,0.25671172813201143,95.82792099439855,135.28725301169888
2020-07-27,0,382.525,384.059,0.0,0.25671172813201143,98.59244959465218,139.19013931372407
2020-07-28,0,378.576,380.209,0.0,0.25671172813201143,97.60410944134394,137.79482756121251
2020-07-29,0,390.602,385.791,0.0,0.25671172813201143,99.03707430777682,139.81784839303577
2020-07-30,0,384.445,383.386,0.0,0.25671172813201143,98.41968260161934,138.94623157101233
2020-07-31,0,384.831,386.751,0.0,0.25671172813201143,99.28351756678354,140.1657702845711
2020-08-03,0,403.112,401.182,0.0,0.25671172813201143,102.98812451545662,145.39583363534888
2020-08-04,0,400.994,401.667,0.0,0.25671172813201143,103.11262970360063,145.57160667430162
2020-08-05,0,395.897,394.452,0.0,0.25671172813201143,101.26045458512817,142.95675620823127
2020-08-06,0,396.372,396.857,0.0,0.25671172813201143,101.87784629128566,143.8283730302547
2020-08-07,0,410.803,410.803,0.0,0.25671172813201143,105.4579480518147,148.8826633420797
2020-08-10,0,411.001,409.269,0.0,0.25671172813201143,105.06415226086018,148.32671315289718
2020-08-11,0,400.806,400.806,0.0,0.25671172813201143,102.89160090567897,145.25956422783085
2020-08-12,0,402.152,402.152,0.0,0.25671172813201143,103.23713489174466,145.74737971325436
2020-08-13,0,394.264,395.125,0.0,0.25671172813201143,101.43322157816101,143.200663950943
2020-08-14,0,395.125,395.125,0.0,0.25671172813201143,101.43322157816101,143.200663950943
2020-08-17,0,392.532,392.532,0.0,0.25671172813201143,100.76756806711471,142.26091242516054
2020-08-18,0,390.602,390.889,0.0,0.25671172813201143,100.34579069779382,141.6654586045433
2020-08-19,0,398.302,399.262,0.0,0.25671172813201143,102.49523799744314,144.69998985227818
2020-08-20,0,397.817,393.106,0.0,0.25671172813201143,100.91492059906248,142.46894072280773
2020-08-21,0,398.49,393.68,0.0,0.25671172813201143,101.06227313101026,142.67696902045492
2020-08-24,0,398.302,398.876,0.0,0.25671172813201143,102.39614727038419,144.56009625839
2020-08-25,0,393.967,392.532,0.0,0.25671172813201143,100.76756806711471,142.26091242516054
2020-08-26,0,418.504,420.424,0.0,0.25671172813201143,107.92777158817277,152.36949304881054
2020-08-27,0,438.032,443.328,0.0,0.25671172813201143,113.80749700930836,160.67032951102476
2020-08-28,0,429.085,429.085,0.0,0.25671172813201143,110.15115186552411,155.50840086400603
2020-08-31,0,421.869,421.869,0.0,0.25671172813201143,108.29872003532354,152.89318797929866
2020-09-01,0,422.453,423.987,0.0,0.25671172813201143,108.84243547550713,153.66079065249852
2020-09-02,0,426.59,423.215,0.0,0.25671172813201143,108.64425402138922,153.38100346472217
2020-09-03,0,403.885,414.267,0.0,0.25671172813201143,106.34719747806398,150.1380815007031
2020-09-04,0,413.792,411.773,0.0,0.25671172813201143,105.70695842810275,149.23420941998523
2020-09-07,0,423.314,420.048,0.0,0.25671172813201143,107.83124797839514,152.23322364129254
2020-09-08,0,416.584,416.97,0.0,0.25671172813201143,107.04108927920481,151.11769907655733
2020-09-09,0,414.94,415.614,0.0,0.25671172813201143,106.69298817585779,150.62625940476363
2020-09-10,-1,413.693,412.733,0.0,0.25671172813201143,105.95340168710948,149.58213131152056
2020-09-11,0,416.584,413.881,106.1998449461162,0.0,106.1998449461162,149.9981879068149
2020-09-14,0,401.38,401.479,106.1998449461162,0.0,106.1998449461162,145.50347197054262
2020-09-15,0,390.216,387.721,106.1998449461162,0.0,106.1998449461162,140.51731636247663
2020-09-16,0,386.751,389.928,106.1998449461162,0.0,106.1998449461162,141.31717429437091
2020-09-17,0,389.641,388.681,106.1998449461162,0.0,106.1998449461162,140.86523825401198
2020-09-18,0,386.751,386.85,106.1998449461162,0.0,106.1998449461162,140.2016497296357
2020-09-21,0,376.457,370.687,106.1998449461162,0.0,106.1998449461162,134.34387729954625
2020-09-22,0,385.702,385.702,106.1998449461162,0.0,106.1998449461162,139.78559313434135
2020-09-23,0,388.681,391.562,106.1998449461162,0.0,106.1998449461162,141.90936634725506
2020-09-24,0,389.255,387.335,106.1998449461162,0.0,106.1998449461162,140.37742276858845
2020-09-25,0,398.302,394.452,106.1998449461162,0.0,106.1998449461162,142.95675620823127
2020-09-28,0,413.594,413.307,106.1998449461162,0.0,106.1998449461162,149.79015960916774
2020-09-29,0,408.883,415.039,106.1998449461162,0.0,106.1998449461162,150.41786868847944
2020-09-30,0,401.093,402.538,106.1998449461162,0.0,106.1998449461162,145.88727330714255
2020-10-01,0,375.309,368.094,106.1998449461162,0.0,106.1998449461162,133.40412577376378
2020-10-02,0,387.721,382.139,106.1998449461162,0.0,106.1998449461162,138.49429553065337
2020-10-05,0,384.831,383.584,106.1998449461162,0.0,106.1998449461162,139.01799046114147
2020-10-06,0,361.066,360.591,106.1998449461162,0.0,106.1998449461162,130.68489874023282
2020-10-07,0,366.748,362.798,106.1998449461162,0.0,106.1998449461162,131.4847566721271
2020-10-08,0,375.111,374.151,106.1998449461162,0.0,106.1998449461162,135.59929545816965
2020-10-09,0,363.669,363.857,106.1998449461162,0.0,106.1998449461162,131.86855800872706
2020-10-12,0,356.929,356.929,106.1998449461162,0.0,106.1998449461162,129.35772169148026
2020-10-13,0,368.48,368.48,106.1998449461162,0.0,106.1998449461162,133.54401936765197
2020-10-14,0,371.746,374.25,106.1998449461162,0.0,106.1998449461162,135.63517490323423
2020-10-15,0,363.669,360.779,106.1998449461162,0.0,106.1998449461162,130.75303344399182
2020-10-16,0,367.134,364.243,106.1998449461162,0.0,106.1998449461162,132.00845160261522
2020-10-19,0,357.889,357.889,106.1998449461162,0.0,106.1998449461162,129.70564358301561
2020-10-20,0,353.276,353.95,106.1998449461162,0.0,106.1998449461162,128.27807657180963
2020-10-21,0,346.348,351.93,106.1998449461162,0.0,106.1998449461162,127.54599092503733
2020-10-22,0,353.465,352.702,106.1998449461162,0.0,106.1998449461162,127.82577811281368
2020-10-23,0,341.053,340.092,106.1998449461162,0.0,106.1998449461162,123.25567910004204
2020-10-26,0,349.426,346.348,106.1998449461162,0.0,106.1998449461162,125.52297009321408
2020-10-27,0,335.767,350.297,106.1998449461162,0.0,106.1998449461162,126.95416129079022
2020-10-28,0,323.256,318.446,106.1998449461162,0.0,106.1998449461162,115.41076528319394
2020-10-29,0,338.36,340.577,106.1998449461162,0.0,106.1998449461162,123.4314521389948
2020-10-30,0,330.571,322.682,106.1998449461162,0.0,106.1998449461162,116.94597062959366
2020-11-02,0,334.322,329.7,106.1998449461162,0.0,106.1998449461162,119.48942462417187
2020-11-03,0,351.158,351.158,106.1998449461162,0.0,106.1998449461162,127.266203737261
2020-11-04,1,373.191,366.748,106.1998449461162,0.0,106.1998449461162,132.91631028834027
2020-11-05,0,358.859,357.028,0.0,0.2845723636050071,101.60030183316847,129.39360113654485
2020-11-06,0,374.25,368.569,0.0,0.2845723636050071,104.88455148153386,133.5762746263464
2020-11-09,0,360.779,357.315,0.0,0.2845723636050071,101.68197410152311,129.49761528536843
2020-11-10,0,356.929,351.831,0.0,0.2845723636050071,100.12137925951326,127.51011147997275
2020-11-12,0,358.374,358.275,0.0,0.2845723636050071,101.9551635705839,129.84553717690378
2020-11-13,0,355.969,349.624,0.0,0.2845723636050071,99.493328053037,126.71025354807847
